text,label,idx
What is the most efficient way to start a barbeque ?,1,1487
Who was Jane Goodall ?,3,1488
Why are there Braille things on the ATM machines that people drive through ?,2,1489
Where is the Isle of Man ?,4,1490
What book did Aaron Hass write ?,1,1491
What was the death toll at the eruption of Mount Pinatubo ?,5,1492
When will the millennium officially begin ?,5,1493
"Who created the comic strip , `` Garfield '' ?",3,1494
Which Vietnamese terrorist is now a UN delegate in Doonesbury ?,3,1495
What is real time processing ?,2,1496
What do we call the imaginary line along the top of the Rocky Mountains ?,4,1497
What country 's capital is Lagos ?,4,1498
Where does Ray Bradbury 's Chronicles take place ?,4,1499
Who is the current prime minister and president of Russia ?,3,1500
Who established a Viking colony in Greenland about 985 ?,3,1501
What was the distinguishing mark on the `` Little Rascals '' dog ?,1,1502
"What is the latitude and longitude of El Paso , Texas ?",5,1503
Where can I get information about cystic fibrosis ?,4,1504
Where did Honecker rule ?,4,1505
What is the theory of equivalence states ?,2,1506
What does a philatelist collect ?,1,1507
What is the life span of the average monkey ?,5,1508
How many member states are in the UN ?,5,1509
Who shot and killed himself while painting Wheatfield with Crows ?,3,1510
What will happen when sodium is put in water ?,2,1511
What 's the meaning of UOL ?,2,1512
What future President became Senate majority whip under Harry Truman ?,3,1513
Who was the architect of Central Park ?,3,1514
Which operating system runs on IBM-compatible machines ?,1,1515
What are the dimensions of an ice hockey goal ?,5,1516
When was CNN 's first broadcast ?,5,1517
What are the signs of a country going into a recession ?,1,1518
What is the circumorbital hematoma ?,2,1519
What African country is governed from Ouagadougou ?,4,1520
What was the Christian name of the title character in Our Miss Brooks ?,3,1521
What hard-of hearing artist painted Sunflowers ?,3,1522
Who were the Yankee 's frequent enemies ?,3,1523
Who wrote Sons and Lovers ?,3,1524
What is the English translation for the word `` caliente '' ?,1,1525
What handicraft requires you to interlace your warp and weft ?,1,1526
What French seaport claims to be The Home of Wines ?,4,1527
How long does it take sunlight to reach Earth ?,5,1528
How many milliseconds in a second ?,5,1529
What Cherokee Indian gave his name to a tree ?,3,1530
When were camcorders introduced in Malaysia ?,5,1531
What is the chance of conceiving quadruplets ?,5,1532
Who was the star of Leave It to Beaver ?,3,1533
What countries have the largest armed forces in the world ?,4,1534
What was William F. Cody 's better-known name ?,3,1535
How do I increase my biceps ' size ?,2,1536
Who did Richard Nixon tender his resignation to ?,3,1537
Who was Thucydides ?,3,1538
How is the element strontium purified ?,2,1539
Which of the following rock 'n roll stars has a `` star '' on Hollywood Boulevard ?,3,1540
What are tonsils for ?,2,1541
"What molecules include fluorine , sodium and magnesium ?",1,1542
What was the name of the ball game played by the mayans ?,1,1543
What was the sequel to The Moon 's Balloon ?,1,1544
What is the exchange rate for Australian to American money ?,5,1545
What is the origin of the word ` posh ' ?,2,1546
How can anyone tell if a female had sexual intercourse ?,2,1547
How many states did Richard Nixon carry in 1972 ?,5,1548
What basketball maneuver did Bert Loomis invent ?,1,1549
What is a good book to read for people who hate to read ?,1,1550
How many shillings more than 2 were there in a guinea ?,5,1551
What does a tarantula eat ?,1,1552
What are the three secondary colors ?,1,1553
What does the name `` Sabrina '' mean ?,2,1554
Who took over as conductor of the Boston Pops after Arthur Fiedler 's long reign ?,3,1555
What were the trials called which followed World War II ?,1,1556
What is hebephrenia ?,2,1557
What Nazi leader killed himself in jail just before he was to be executed as a war criminal ?,3,1558
What famous events have happened on March 27 ?,1,1559
Which company claimed to be `` the world 's biggest toy store '' ?,3,1560
What brand number graces the black label of a bottle of Jack Daniel 's ?,5,1561
What do I call the sons and daughters of my first cousins ?,1,1562
What were the causes of the Civil War ?,2,1563
What are Maid-Rites ?,2,1564
What city is terrorized by Dracula in The Night Stalker ?,4,1565
How can you prevent it ?,2,1566
What do the names Andrew and Christina mean ?,2,1567
What chocolate bar created by Frank Mars and his wife is often called a Milky Way with peanuts ?,1,1568
Who is the fastest guitarist ?,3,1569
What do camels store in their humps ?,1,1570
What is the name of the second space shuttle ?,1,1571
What is the best hospital for orthopedics in the country ?,4,1572
What are perfect tenses ?,2,1573
What is commonly considered the fifth sense ?,2,1574
What was another name for East Germany ?,1,1575
What 's the second-biggest-selling magazine in America ?,1,1576
Who betrayed Norway to the Nazis ?,3,1577
Who took the toys donated for the Doodyville Orphans ' Fund and kept them for himself ?,3,1578
What is a bourdon tube ?,2,1579
What kind of a sports team is the Wisconsin Badgers ?,1,1580
Who were the Picts ?,3,1581
"What do Caroll Baker , Tammy Grimes , Debbie Reynolds , and Judy Garland all have in common ?",2,1582
What is film noir ?,2,1583
Who is stationed at Camp Swampy in the comic strips ?,3,1584
In what year did China and the Republic of Korea establish diplomatic relations ?,5,1585
What causes tuberculosis ?,2,1586
How tall is the giraffe ?,5,1587
What actor dressed up as Santa Claus and had a once-a-year affair with actress Shelley Winters every Christmas for many years ?,3,1588
What animal was the heat-seeking missile called the Sidewinder named for ?,1,1589
How long did it take Stanley to find Livingstone ?,5,1590
How much of the nation 's children between the ages of two and eleven watch ` The Simpsons ' ?,5,1591
What lake is Sheboygan on ?,4,1592
What are a baseball team 's firemen ?,2,1593
What is a fear of color ?,1,1594
What Nantucket shipwreck killed more divers exploring it than the 52 people it sank with ?,1,1595
What are the two largest birds on earth ?,1,1596
Name the four stories contained in Edith Wharton 's `` Old New York . '',1,1597
What is the largest lake in North America ?,4,1598
How many people died because of a smoking problem in 1997 ?,5,1599
What is chronic constipation a symptom of ?,1,1600
Who wrote The Look of Love after viewing Ursula Andress ?,3,1601
What is the name of the American swimmer who won seven gold medals in the 1972 Olympics ?,3,1602
Who claims to have the greatest show on earth ?,3,1603
What is Head Start ?,2,1604
What Honeymooners actress did Television magazine name as 1953 's most promising star ?,3,1605
Why can 't women serve in the Navy on board submarines ?,2,1606
What did the Yalta Conference lead to ?,1,1607
What dog was dubbed The Mortgage Lifter ?,1,1608
What is saltpeter ?,2,1609
What 's the difference between J.D. and LL.M. ?,2,1610
What kind of organization is ` Last Chance for Animals ' ?,3,1611
What was the role of the Medieval Guild ?,3,1612
Silly putty was invented by whom ?,3,1613
What should the oven be set at for baking Peachy Oat Muffins ?,1,1614
How can someone become a federal agent ?,2,1615
Who invented the paper clip ?,3,1616
Whom did Lauren Bacall marry after her husband Humphrey Bogart died ?,3,1617
How many times in his 16-year National Basketball Associaton career was John Havlicek a member of the all-star team ?,5,1618
Shea and Gould had an office in Los Angeles for how long before closing it ?,5,1619
"What word occurs 46 , 227 times in the Bible ?",1,1620
How can you be happy ?,2,1621
How would someone go about becoming an organ donor ?,2,1622
"What year did Degas create the bronze sculpture , `` Fourth Position Front ? ''",5,1623
How many URL extensions are there ? and what are they ?,5,1624
How long after intercourse does it take to find out if you are pregnant ?,5,1625
What does U.S.S.R. stand for ?,0,1626
"Who created the Fantastic Four , Hulk , and Thor ?",3,1627
What is a fear of gravity ?,1,1628
Who is the composer of `` Canon in D Major '' ?,3,1629
What did n't Rocky Marciano do in his pro boxing career ?,2,1630
Where are all European and American eels born ?,4,1631
Who was the author of the novel `` Far From the Madding Crowd '' ?,3,1632
What is the definition of ` graphic details ' ?,2,1633
What was `` America 's recessed-filter cigarette '' ?,1,1634
What kind of dog is Scooby Doo ?,1,1635
What is the function of the appendix ?,2,1636
What department store heir is responsible for raising a three-ton safe from the underwater wreckage of the Andrea Doria ?,3,1637
Which sex is twice as likely to contract leprosy ?,1,1638
What was the first town to be chartered in Vermont ?,4,1639
What state has the longest Great Lakes shoreline ?,4,1640
What U.S. state ends with a G ?,4,1641
How many varieties of twins are there ?,5,1642
What is a Cartesian Diver ?,2,1643
What are the largest libraries in the US ?,4,1644
How many people live in the Falklands ?,5,1645
Who was Camp David named for ?,3,1646
What document did President Andrew Johnson want a copy of placed under his head upon his burial ?,1,1647
Who portrayed `` the man without a face '' in the movie of the same name ?,3,1648
What happened in dogtown in 1899 to make that year remembered ?,2,1649
How much money was the minimum wage in 1991 ?,5,1650
In what year was the first patent for the pull-tab opener on cans obtained ?,5,1651
What country boasts the most dams ?,4,1652
What is the regular price ?,5,1653
What Metropolis landmark was first introduced in the Superman cartoons of the 1940 's ?,4,1654
Where can one find Mozambique ?,4,1655
How do you recognize anorexia ?,2,1656
What Mary Tyler Moore Show regular came into the world as Tadeus Wladyslaw Konopka ?,1,1657
In what city is the US Declaration of Independence located ?,4,1658
What is the largest variety of cactus ?,2,1659
Who won the first World Series ?,3,1660
What did Aaron Hass write ?,1,1661
Who is Samuel Pickering ?,3,1662
What was the business of the animated Sky Hawks ?,3,1663
Who was credited with saying : `` I never met a man I did n't like '' ?,3,1664
"What overalls are named for Dungri , a suburb of Bombay ?",1,1665
Why do rooftops give off steam after a big rainstorm ?,2,1666
What nationality was Jackson Pollock ?,4,1667
How much of the earth 's surface is permanently frozen ?,5,1668
What is the connection between New Krypton and Daxam ?,1,1669
When was Queen Victoria born ?,5,1670
How many people were executed for Abraham Lincoln 's assassination ?,5,1671
